Designator,Mid X,Mid Y,Rotation,Layer
J1,155.8656,-130.4438,90.0,top
J2,177.1556,-130.4438,90.0,top
U1,171.9956,-106.8488,0.0,top
U2,117.26,-96.65,0.0,top
U3,168.875138,-77.476799,90.0,top
